Word	FREQ
37 6
44 6
61 6
65 6
70 6
90 6
belownormalpriorityclass 6
cdecl 6
createfilemap 6
createmutex 6
data 6
dwheapid 6
dwmillisecond 6
gui 6
handleflagprotectfromclos 6
hmodul 6
idd 6
idlepriorityclass 6
ifdef 6
joblab 6
jobobjectbasicaccountinginform 6
jobobjectbasicandioaccountinginform 6
jobobjectendofjobtimeinform 6
jobobjectsecuritylimitinform 6
joelibasiclimitinformationpriorityclass 6
joeojti 6
malloc 6
messageid 6
messagetext 6
mhjob 6
mhsnapshot 6
nmainretv 6
not 6
openfilemap 6
pcwstr 6
phl 6
pjoeli 6
pjosli 6
postqueuedcompletionstatusghiocp 6
ppiprocinfo 6
pszapplicationnam 6
pszcommandlin 6
pte 6
pvbuffer 6
pvenviron 6
queryinformationjobobject 6
schedulingclass 6
stillact 6
stprintfsz 6
suspendthread 6
ulonglong 6
umsg 6
verifyversioninfo 6
windowsприложения 6
апикомплексы 6
аппаратом 6
бактерии 6
блоке 6
боковые 6
большого 6
борьбы 6
брюш 6
будущем 6
букв 6
бульбус 6
важную 6
важным 6
вают 6
ведущие 6
версию 6
веществами 6
вещество 6
взаимоотношения 6
взрослого 6
ви 6
вне 6
внут 6
возвратом 6
вой 6
вообще 6
восьми 6
всасывания 6
второе 6
втором 6
выделяется 6
вызвали 6
вызовите 6
вызываю 6
выполнению 6
высокая 6
газообмен 6
галла 6
галлы 6
головы 6
граммы 6
греч 6
гумуса 6
данным 6
даст 6
двуветвистые 6
двум 6
двустворчатые 6
десятиногих 6
дефинитивным 6
диалоговое 6
диске 6
дне 6
дну 6
дочерним 6
дробления 6
дру 6
ем 6
жаберные 6
жвачных 6
женские 6
животное 6
живущих 6
жидкой 6
жизнедеятельности 6
зад 6
заднего 6
закрытие 6
запускает 6
зарезервирован 6
захватывают 6
знает 6
значе 6
именам 6
имеющий 6
интерфейса 6
инфузория 6
исключения 6
исполнения 6
исполняется 6
истечении 6
какое 6
кальмары 6
ке 6
ких 6
кишечные 6
клет 6
клетку 6
клешнями 6
клещами 6
книге 6
кнопку 6
кодом 6
кокцидии 6
кольчатые 6
компоновщик 6
компоновщика 6
конечных 6
концом 6
копуляции 6
корни 6
крываются 6
крючьями 6
культур 6
ленточных 6
листья 6
лишены 6
любом 6
любым 6
ляет 6
мальпигиевы 6
массами 6
массу 6
машине 6
мембрана 6
мембраны 6
мерозоитов 6
меры 6
месте 6
метанефридии 6
мешков 6
микрогамет 6
миксоспоридии 6
млн 6
многочисленных 6
многощетинковых 6
моллюск 6
моллюсками 6
мочевой 6
мужские 6
мышечных 6
мясо 6
наземные 6
наземных 6
накапливаются 6
наследуемый 6
находит 6
началом 6
начать 6
немертины 6
немного 6
непереваренные 6
непосредственно 6
нерв 6
нервные 6
несет 6
несмотря 6
несут 6
ник 6
никак 6
нитей 6
нию 6
нс 6
нужна 6
нужны 6
ными 6
обеспечивают 6
обитания 6
обитающие 6
обнаружить 6
образовывать 6
общим 6
обычным 6
околосердечной 6
окончания 6
оп 6
определения 6
определяетсявозвращается 6
органа 6
органеллы 6
организмами 6
осенью 6
основного 6
основу 6
осязания 6
отвер 6
ответ 6
откуда 6
относительно 6
отсутствие 6
отсюда 6
ошибкой 6
пассивно 6
первичной 6
первые 6
переданный 6
передачи 6
передаются 6
переднего 6
переменная 6
перешли 6
периода 6
плавающий 6
подкласса 6
подтипа 6
покидают 6
покоя 6
покрываются 6
полихет 6
полихеты 6
пользователем 6
пользователю 6
поля 6
понадобится 6
пораженных 6
порядке 6
последняя 6
поч 6
почва 6
почкованием 6
почкования 6
появилось 6
правда 6
представителем 6
преимущественно 6
преобразовать 6
привести 6
прило 6
принимают 6
приостановить 6
присосок 6
приходится 6
проверить 6
програм 6
продольные 6
проекта 6
произойдет 6
